UTC Date/Time,Magnetic magnetic_noise, Induced Signal(dB),Average Magnetic Noise,Average Induced Signal
2019-01-05 18:02:57,-111.842,-117.451,-111.8924,-117.4099
2019-01-05 18:03:01,-111.875,-117.451,-111.8919,-117.4613
2019-01-05 18:03:05,-111.875,-117.533,-111.8921,-117.5108
2019-01-05 18:03:09,-111.888,-117.533,-111.8913,-117.5539
2019-01-05 18:03:13,-111.888,-117.973,-111.8905,-117.5561
2019-01-05 18:03:17,-111.887,-117.983,-111.8897,-117.6317
2019-01-05 18:03:21,-111.852,-117.983,-111.8889,-117.692
2019-01-05 18:03:25,-111.938,-117.475,-111.8931,-117.7523
2019-01-05 18:03:29,-111.938,-118.104,-111.8973,-117.7771
2019-01-05 18:03:33,-111.981,-118.104,-111.9014,-117.8163
2019-01-05 18:03:37,-111.981,-117.959,-111.906,-117.8773
2019-01-05 18:03:41,-111.842,-117.922,-111.9113,-117.9307
2019-01-05 18:03:45,-108.114,-112.497,-111.9159,-117.9842
2019-01-05 18:03:49,-111.139,-116.827,-111.9206,-118.0283
2019-01-05 18:03:53,-111.917,-118.359,-111.9252,-118.0704
2019-01-05 18:03:57,-111.917,-118.359,-111.9293,-118.0793
2019-01-05 18:04:01,-111.917,-118.359,-111.9323,-118.0777
2019-01-05 18:04:05,-111.872,-117.785,-111.9348,-118.0851
2019-01-05 18:04:09,-111.854,-118.058,-111.9348,-118.1303
2019-01-05 18:04:13,-111.926,-118.45,-111.9348,-118.1424
2019-01-05 18:04:17,-112.001,-118.467,-111.9348,-118.1464
2019-01-05 18:04:21,-112.001,-118.467,-111.9361,-118.158
2019-01-05 18:04:25,-111.948,-118.37,-111.9386,-118.1765
2019-01-05 18:04:29,-111.968,-118.334,-111.9426,-118.1891
2019-01-05 18:04:33,-111.968,-118.142,-111.9467,-118.2691
2019-01-05 18:04:37,-111.917,-117.953,-111.9507,-118.2686
2019-01-05 18:04:41,-111.938,-118.123,-111.957,-118.2681
2019-01-05 18:04:45,-111.938,-118.334,-111.9611,-118.2579
2019-01-05 18:04:49,-111.889,-118.334,-111.9636,-118.2822
2019-01-05 18:04:53,-111.881,-118.179,-111.9661,-118.2927
2019-01-05 18:04:57,-111.963,-118.18,-111.9681,-118.2808
2019-01-05 18:05:01,-111.988,-118.274,-111.9691,-118.268
2019-01-05 18:05:05,-111.998,-118.427,-111.969,-118.2523
2019-01-05 18:05:09,-111.998,-118.427,-111.9693,-118.2405
2019-01-05 18:05:13,-112.084,-118.35,-111.9702,-118.2284
2019-01-05 18:05:17,-112.084,-118.35,-111.9711,-118.2234
2019-01-05 18:05:21,-111.905,-118.154,-111.973,-118.2279
2019-01-05 18:05:25,-111.944,-118.27,-111.9754,-118.2225
2019-01-05 18:05:29,-111.944,-118.27,-111.9778,-118.2169
2019-01-05 18:05:33,-111.967,-118.211,-111.9789,-118.2166
2019-01-05 18:05:37,-111.967,-118.211,-111.98,-118.224
2019-01-05 18:05:41,-111.932,-118.154,-111.9798,-118.231
2019-01-05 18:05:45,-111.973,-118.134,-111.9784,-118.2274
2019-01-05 18:05:49,-111.986,-118.092,-111.9765,-118.2272
2019-01-05 18:05:53,-111.986,-118.042,-111.9746,-118.2269
2019-01-05 18:05:57,-112.046,-118.042,-111.9726,-118.2221
2019-01-05 18:06:01,-112.046,-118.015,-111.9705,-118.205
2019-01-05 18:06:05,-111.959,-118.222,-111.9688,-118.1949
2019-01-05 18:06:09,-111.933,-118.327,-111.9686,-118.1804
2019-01-05 18:06:13,-111.96,-118.327,-111.9682,-118.1734
2019-01-05 18:06:17,-111.96,-118.32,-111.9679,-118.1791
2019-01-05 18:06:21,-111.953,-118.203,-111.9677,-118.1853
2019-01-05 18:06:25,-111.953,-118.422,-111.9676,-118.1944
2019-01-05 18:06:29,-111.965,-118.422,-111.9675,-118.2044
2019-01-05 18:06:33,-111.965,-118.255,-111.9668,-118.2155
2019-01-05 18:06:37,-111.942,-118.007,-111.9661,-118.2291
2019-01-05 18:06:41,-111.957,-117.953,-111.9657,-118.2311
2019-01-05 18:06:45,-111.957,-117.979,-111.9652,-118.2228
2019-01-05 18:06:49,-111.963,-118.131,-111.9654,-118.2112
2019-01-05 18:06:53,-111.963,-118.325,-111.9669,-118.2007
2019-01-05 18:06:57,-111.961,-118.335,-111.9684,-118.1902
2019-01-05 18:07:01,-111.961,-118.335,-111.9699,-118.177
2019-01-05 18:07:05,-111.972,-118.335,-111.9714,-118.1588
2019-01-05 18:07:09,-111.972,-118.314,-111.9729,-118.1368
2019-01-05 18:07:13,-111.977,-118.314,-111.9734,-118.1149
2019-01-05 18:07:17,-111.977,-118.081,-111.974,-118.0993
2019-01-05 18:07:21,-111.905,-117.848,-111.9741,-118.105
2019-01-05 18:07:25,-112.029,-117.99,-111.974,-118.1134
2019-01-05 18:07:29,-112.029,-118.117,-111.9744,-118.1185
2019-01-05 18:07:33,-112.008,-118.117,-111.9748,-118.1138
2019-01-05 18:07:37,-111.99,-118.057,-111.9752,-118.0893
2019-01-05 18:07:41,-111.99,-117.838,-111.9755,-118.0764
2019-01-05 18:07:45,-111.961,-117.983,-111.9763,-118.0677
2019-01-05 18:07:49,-111.952,-117.983,-111.9765,-118.059
2019-01-05 18:07:53,-111.927,-117.943,-111.9768,-118.0489
2019-01-05 18:07:57,-111.938,-118.122,-111.977,-118.0387
2019-01-05 18:08:01,-111.969,-118.122,-111.9762,-118.0394
2019-01-05 18:08:05,-111.969,-118.081,-111.975,-118.0565
2019-01-05 18:08:09,-111.952,-118.037,-111.9735,-118.0664
2019-01-05 18:08:13,-111.971,-117.835,-111.972,-118.0659
2019-01-05 18:08:17,-111.997,-118.077,-111.9705,-118.0687
2019-01-05 18:08:21,-111.997,-118.161,-111.9697,-118.079
2019-01-05 18:08:25,-111.952,-118.161,-111.9689,-118.1005
2019-01-05 18:08:29,-111.977,-118.111,-111.9681,-118.1148
2019-01-05 18:08:33,-111.977,-118.111,-111.9683,-118.1209
2019-01-05 18:08:37,-111.96,-118.094,-111.9697,-118.1191
2019-01-05 18:08:41,-111.94,-118.189,-111.9714,-118.1177
2019-01-05 18:08:45,-111.952,-118.189,-111.9721,-118.1163
2019-01-05 18:08:49,-111.953,-118.107,-111.9723,-118.1169
2019-01-05 18:08:53,-111.953,-118.172,-111.9732,-118.1184
2019-01-05 18:08:57,-112.051,-118.264,-111.9742,-118.1301
2019-01-05 18:09:01,-112.051,-118.268,-111.975,-118.1285
2019-01-05 18:09:05,-111.996,-118.268,-111.9756,-118.119
2019-01-05 18:09:09,-111.974,-118.106,-111.9762,-118.1105
2019-01-05 18:09:13,-111.974,-117.907,-111.9767,-118.1115
2019-01-05 18:09:17,-111.974,-118.094,-111.9772,-118.1139
2019-01-05 18:09:21,-111.974,-118.094,-111.9784,-118.1172
2019-01-05 18:09:25,-112.03,-118.093,-111.9784,-118.1136
2019-01-05 18:09:29,-112.03,-118.068,-111.978,-118.1008
2019-01-05 18:09:33,-111.971,-118.068,-111.9777,-118.0973
2019-01-05 18:09:37,-111.988,-118.045,-111.9779,-118.0906
2019-01-05 18:09:41,-111.988,-117.971,-111.9774,-118.0787
2019-01-05 18:09:45,-111.982,-117.991,-111.9769,-118.0604
2019-01-05 18:09:49,-111.905,-118.13,-111.9763,-118.0421
2019-01-05 18:09:53,-111.945,-118.16,-111.9758,-118.0303
2019-01-05 18:09:57,-112.006,-118.16,-111.9743,-118.039
2019-01-05 18:10:01,-112.006,-118.117,-111.9729,-118.0385
2019-01-05 18:10:05,-111.953,-117.933,-111.9727,-118.0379
2019-01-05 18:10:09,-111.953,-118.037,-111.9725,-118.0367
2019-01-05 18:10:14,-111.876,-118.037,-111.9715,-118.0257
2019-01-05 18:10:18,-111.915,-118.027,-111.9706,-118.0101
2019-01-05 18:10:22,-111.964,-117.902,-111.9696,-117.9962
2019-01-05 18:10:26,-111.964,-117.902,-111.9687,-117.986
2019-01-05 18:10:30,-111.97,-117.871,-111.9677,-117.9878
2019-01-05 18:10:34,-111.97,-118.079,-111.9659,-117.9827
2019-01-05 18:10:38,-111.956,-118.084,-111.963,-117.9672
2019-01-05 18:10:42,-111.917,-118.084,-111.9574,-117.9572
2019-01-05 18:10:46,-111.969,-118.067,-111.9529,-117.9494
2019-01-05 18:10:50,-112.017,-117.849,-111.9483,-117.9427
2019-01-05 18:10:54,-112.017,-117.756,-111.9429,-117.8962
2019-01-05 18:10:58,-111.929,-117.767,-111.9369,-117.8866
2019-01-05 18:11:02,-111.969,-117.767,-111.9307,-117.8774
2019-01-05 18:11:06,-111.969,-118.027,-111.9245,-117.8707
2019-01-05 18:11:10,-111.951,-118.027,-111.9183,-117.8472
2019-01-05 18:11:14,-111.872,-117.85,-111.9121,-117.8312
2019-01-05 18:11:18,-111.861,-117.961,-111.9059,-117.8049
2019-01-05 18:11:22,-111.861,-117.961,-111.9022,-117.7622
2019-01-05 18:11:26,-111.833,-117.799,-111.8987,-117.7073
2019-01-05 18:11:30,-111.845,-117.107,-111.8951,-117.6531
2019-01-05 18:11:34,-111.845,-117.844,-111.8916,-117.6055
2019-01-05 18:11:38,-111.84,-117.844,-111.8881,-117.5651
2019-01-05 18:11:42,-111.84,-117.768,-111.8849,-117.5241
2019-01-05 18:11:46,-111.77,-117.432,-111.884,-117.4828
2019-01-05 18:11:50,-111.835,-117.552,-111.8822,-117.4284
2019-01-05 18:11:54,-111.835,-117.552,-111.8812,-117.3707
2019-01-05 18:11:58,-111.895,-117.231,-111.8824,-117.3226
2019-01-05 18:12:02,-111.906,-116.986,-111.8863,-117.2705
2019-01-05 18:12:06,-111.973,-116.982,-111.8908,-117.2231
2019-01-05 18:12:10,-111.973,-116.897,-111.8953,-117.1838
2019-01-05 18:12:14,-111.899,-116.948,-111.9004,-117.1759
2019-01-05 18:12:18,-111.899,-116.948,-111.9055,-117.1492
2019-01-05 18:12:22,-111.876,-116.94,-111.9109,-117.1329
2019-01-05 18:12:26,-111.876,-116.94,-111.9155,-117.1205
2019-01-05 18:12:30,-111.951,-116.872,-111.9202,-117.1126
2019-01-05 18:12:34,-111.951,-116.887,-111.9248,-117.0917
2019-01-05 18:12:38,-111.932,-116.919,-111.9295,-117.0843
2019-01-05 18:12:42,-111.976,-117.013,-111.9292,-117.0937
2019-01-05 18:12:46,-111.976,-117.013,-111.9287,-117.1153
2019-01-05 18:12:50,-111.892,-116.95,-111.9282,-117.1336
2019-01-05 18:12:54,-111.947,-117.309,-111.9271,-117.1604
2019-01-05 18:12:58,-111.947,-117.519,-111.9259,-117.2198
2019-01-05 18:13:02,-111.83,-117.519,-111.9245,-117.2791
2019-01-05 18:13:06,-111.933,-117.275,-111.9199,-117.3353
2019-01-05 18:13:10,-111.933,-117.133,-111.9162,-117.3583
2019-01-05 18:13:14,-111.933,-117.405,-111.9126,-117.3855
2019-01-05 18:13:18,-111.855,-117.418,-111.908,-117.4119
2019-01-05 18:13:22,-111.889,-117.418,-111.9031,-117.4319
2019-01-05 18:13:26,-111.889,-117.348,-111.898,-117.4357
2019-01-05 18:13:30,-111.852,-117.434,-111.8929,-117.46
2019-01-05 18:13:34,-111.852,-118.135,-111.888,-117.4874
2019-01-05 18:13:38,-111.877,-118.135,-111.8831,-117.4931
2019-01-05 18:13:42,-111.877,-118.063,-111.8806,-117.4825
2019-01-05 18:13:46,-111.853,-117.4,-111.8805,-117.4757
2019-01-05 18:13:50,-111.859,-117.416,-111.8804,-117.49
2019-01-05 18:13:54,-111.859,-117.416,-111.8807,-117.5235
2019-01-05 18:13:58,-111.84,-117.319,-111.8809,-117.5545
2019-01-05 18:14:02,-111.82,-117.088,-111.8841,-117.5847
2019-01-05 18:14:06,-111.825,-117.499,-111.8888,-117.6049
2019-01-05 18:14:10,-111.829,-117.499,-111.8935,-117.6435
2019-01-05 18:14:14,-111.849,-117.424,-111.8988,-117.6779
2019-01-05 18:14:18,-111.898,-117.305,-111.9041,-117.6747
2019-01-05 18:14:22,-111.931,-117.383,-111.9094,-117.6716
2019-01-05 18:14:26,-111.931,-117.563,-111.9155,-117.6696
2019-01-05 18:14:30,-111.938,-117.802,-111.9215,-117.6959
2019-01-05 18:14:34,-111.938,-118.024,-111.9269,-117.7215
2019-01-05 18:14:38,-111.952,-118.024,-111.9323,-117.7604
2019-01-05 18:14:42,-111.998,-117.82,-111.938,-117.8042
2019-01-05 18:14:46,-111.998,-118.121,-111.944,-117.8589
2019-01-05 18:14:50,-111.983,-118.121,-111.9499,-117.8918
2019-01-05 18:14:54,-111.983,-118.073,-111.9559,-117.9256
2019-01-05 18:14:58,-111.966,-118.073,-111.9618,-117.9631
2019-01-05 18:15:02,-111.966,-118.021,-111.9653,-118.003
2019-01-05 18:15:06,-111.98,-117.927,-111.9676,-118.0319
2019-01-05 18:15:10,-111.98,-117.927,-111.9699,-118.0563
2019-01-05 18:15:14,-111.968,-118.195,-111.9718,-118.0831
2019-01-05 18:15:18,-111.917,-118.195,-111.9738,-118.0987
2019-01-05 18:15:22,-111.912,-118.182,-111.9749,-118.1003
2019-01-05 18:15:26,-111.912,-118.156,-111.9741,-118.0947
2019-01-05 18:15:30,-111.968,-118.175,-111.9732,-117.9516
2019-01-05 18:15:34,-111.968,-118.175,-111.9729,-117.9387
2019-01-05 18:15:38,-111.986,-118.104,-111.9706,-117.9283
2019-01-05 18:15:42,-111.986,-117.96,-111.9679,-117.9295
2019-01-05 18:15:46,-111.975,-118.052,-111.9654,-117.9335
2019-01-05 18:15:50,-111.966,-118.337,-111.9629,-117.9421
2019-01-05 18:15:54,-111.977,-118.337,-111.961,-117.9417
2019-01-05 18:15:58,-111.977,-118.055,-111.9596,-117.9241
2019-01-05 18:16:02,-111.678,-117.708,-111.9581,-117.9091
2019-01-05 18:16:06,-109.103,-115.259,-111.9565,-117.8949
2019-01-05 18:16:10,-111.913,-117.864,-111.9569,-117.8863
2019-01-05 18:16:14,-111.913,-117.864,-111.9574,-117.8903
2019-01-05 18:16:18,-112.009,-118.098,-111.9578,-117.8943
2019-01-05 18:16:22,-112.009,-118.1,-111.9583,-117.8967
2019-01-05 18:16:26,-111.937,-118.1,-111.9584,-117.8973
2019-01-05 18:16:30,-111.93,-117.918,-111.9584,-117.903
2019-01-05 18:16:34,-111.918,-117.843,-111.9582,-117.8944
2019-01-05 18:16:38,-111.918,-117.896,-111.958,-117.8809
2019-01-05 18:16:42,-111.921,-117.896,-111.9568,-117.8822
2019-01-05 18:16:46,-111.977,-117.985,-111.9561,-117.9008
2019-01-05 18:16:50,-111.977,-118.255,-111.9553,-118.0396
2019-01-05 18:16:54,-111.981,-118.255,-111.953,-118.0481
2019-01-05 18:16:58,-112.028,-118.152,-111.9536,-118.0536
2019-01-05 18:17:02,-112.028,-117.972,-111.9545,-118.0592
2019-01-05 18:17:06,-111.973,-118.165,-111.9556,-118.0647
2019-01-05 18:17:10,-111.973,-118.165,-111.9568,-118.065
2019-01-05 18:17:14,-111.926,-118.067,-111.958,-118.066
2019-01-05 18:17:18,-111.926,-118.081,-111.9586,-118.0727
2019-01-05 18:17:22,-111.93,-118.081,-111.9591,-118.0789
2019-01-05 18:17:26,-111.93,-118.034,-111.9598,-118.0851
2019-01-05 18:17:30,-111.951,-118.034,-111.959,-118.0918
2019-01-05 18:17:34,-111.954,-117.974,-111.9583,-118.085
2019-01-05 18:17:38,-111.954,-118.211,-111.9562,-118.0748
2019-01-05 18:17:42,-111.904,-118.211,-111.9539,-118.068
2019-01-05 18:17:46,-111.949,-118.105,-111.9517,-118.0653
2019-01-05 18:17:50,-111.949,-117.939,-111.9498,-118.053
2019-01-05 18:17:54,-111.983,-117.976,-111.9481,-118.0422
2019-01-05 18:17:58,-111.983,-118.02,-111.9463,-118.041
2019-01-05 18:18:02,-111.931,-118.02,-111.9457,-118.039
2019-01-05 18:18:06,-111.931,-118.119,-111.945,-118.0452
2019-01-05 18:18:10,-111.891,-118.119,-111.9451,-118.0545
2019-01-05 18:18:14,-111.962,-118.05,-111.9478,-118.0637
2019-01-05 18:18:18,-111.962,-118.017,-111.9497,-118.0704
2019-01-05 18:18:22,-111.935,-117.919,-111.9516,-118.0638
2019-01-05 18:18:26,-111.931,-117.919,-111.9533,-118.0572
2019-01-05 18:18:30,-111.931,-117.949,-111.9532,-118.0586
2019-01-05 18:18:34,-111.938,-118.041,-111.9523,-118.0682
2019-01-05 18:18:38,-111.938,-118.041,-111.9516,-118.0731
2019-01-05 18:18:42,-111.939,-118.205,-111.951,-118.0641
2019-01-05 18:18:46,-112.021,-118.22,-111.9503,-118.055
2019-01-05 18:18:50,-112.021,-118.22,-111.9498,-118.0475
2019-01-05 18:18:54,-111.951,-118.107,-111.9492,-118.0472
2019-01-05 18:18:58,-111.986,-118.079,-111.95,-118.0504
2019-01-05 18:19:02,-111.986,-118.079,-111.951,-118.0489
2019-01-05 18:19:06,-111.936,-118.132,-111.9518,-118.0403
2019-01-05 18:19:10,-111.936,-118.132,-111.9508,-118.0459
2019-01-05 18:19:14,-111.935,-118.075,-111.9498,-118.05
2019-01-05 18:19:18,-111.935,-117.839,-111.9488,-118.0494
2019-01-05 18:19:22,-111.935,-117.839,-111.9478,-118.0508
2019-01-05 18:19:26,-112.017,-117.968,-111.9478,-118.0527
2019-01-05 18:19:30,-112.017,-118.114,-111.948,-118.0539
2019-01-05 18:19:34,-111.991,-118.114,-111.9464,-118.0493
2019-01-05 18:19:38,-111.951,-117.986,-111.9448,-118.0411
2019-01-05 18:19:42,-111.9,-117.747,-111.9432,-118.0281
2019-01-05 18:19:46,-111.91,-118.031,-111.9416,-118.0234
2019-01-05 18:19:50,-111.91,-118.031,-111.9417,-118.0161
2019-01-05 18:19:54,-111.887,-118.028,-111.9441,-118.0026
2019-01-05 18:19:58,-111.918,-118.071,-111.9465,-117.9846
2019-01-05 18:20:02,-111.939,-118.243,-111.9482,-117.9907
2019-01-05 18:20:07,-111.954,-118.243,-111.95,-118.0025
2019-01-05 18:20:11,-111.954,-118.127,-111.951,-118.0078
2019-01-05 18:20:15,-111.995,-117.944,-111.952,-117.9936
2019-01-05 18:20:19,-111.995,-117.819,-111.953,-117.9809
2019-01-05 18:20:23,-111.912,-117.986,-111.954,-117.9832
2019-01-05 18:20:27,-111.893,-117.986,-111.955,-118.0089
2019-01-05 18:20:31,-111.893,-117.862,-111.9576,-118.0203
2019-01-05 18:20:35,-111.909,-117.715,-111.9595,-118.0276
2019-01-05 18:20:39,-111.984,-117.961,-111.9614,-118.0215
2019-01-05 18:20:43,-112.004,-118.074,-111.9633,-118.0132
2019-01-05 18:20:47,-112.004,-118.074,-111.965,-117.9998
2019-01-05 18:20:51,-111.971,-117.829,-111.9659,-117.9893
2019-01-05 18:20:55,-111.971,-117.86,-111.9672,-117.9847
2019-01-05 18:20:59,-111.895,-118.033,-111.9685,-117.9881
2019-01-05 18:21:03,-111.956,-118.26,-111.9698,-118.0003
2019-01-05 18:21:07,-111.956,-118.26,-111.9711,-118.0082
2019-01-05 18:21:11,-111.972,-118.177,-111.9724,-118.0161
2019-01-05 18:21:15,-111.972,-117.905,-111.9728,-118.03
2019-01-05 18:21:19,-111.927,-117.905,-111.9734,-118.0442
2019-01-05 18:21:23,-111.927,-117.976,-111.9745,-118.0356
2019-01-05 18:21:27,-111.941,-118.034,-111.9763,-118.0269
2019-01-05 18:21:31,-111.98,-118.034,-111.978,-118.0261
2019-01-05 18:21:35,-111.98,-118.012,-111.9798,-118.0376
2019-01-05 18:21:39,-111.992,-118.063,-111.9815,-118.0458
2019-01-05 18:21:43,-111.995,-118.144,-111.9833,-118.0334
2019-01-05 18:21:47,-111.995,-118.144,-111.9807,-118.0091
2019-01-05 18:21:51,-111.939,-118.14,-111.9781,-117.9911
2019-01-05 18:21:55,-111.924,-117.999,-111.9763,-117.9772
2019-01-05 18:21:59,-111.924,-117.789,-111.9744,-117.9772
2019-01-05 18:22:03,-112.006,-117.899,-111.9726,-117.9843
2019-01-05 18:22:07,-112.006,-118.059,-111.9699,-117.988
2019-01-05 18:22:11,-112.007,-118.059,-111.9673,-117.9823
2019-01-05 18:22:15,-112.007,-118.024,-111.9639,-117.9789
2019-01-05 18:22:19,-111.898,-117.786,-111.9601,-117.9808
2019-01-05 18:22:23,-111.883,-117.772,-111.9568,-117.9801
2019-01-05 18:22:27,-111.883,-117.9,-111.9534,-117.9753
2019-01-05 18:22:31,-111.919,-117.9,-111.9501,-117.9644
2019-01-05 18:22:35,-111.919,-117.904,-111.947,-117.9449
2019-01-05 18:22:39,-111.904,-118.049,-111.944,-117.9271
2019-01-05 18:22:43,-111.95,-118.049,-111.941,-117.9271
2019-01-05 18:22:47,-111.95,-117.921,-111.9375,-117.9216
2019-01-05 18:22:51,-111.913,-117.966,-111.9339,-117.9087
2019-01-05 18:22:55,-111.884,-118.049,-111.9304,-117.8994
2019-01-05 18:22:59,-111.904,-118.049,-111.9268,-117.8933
2019-01-05 18:23:03,-111.904,-118.047,-111.9232,-117.9072
2019-01-05 18:23:07,-111.876,-117.928,-111.924,-117.9218
2019-01-05 18:23:11,-111.931,-117.748,-111.9248,-117.9292
2019-01-05 18:23:15,-111.941,-117.643,-111.9256,-117.9367
2019-01-05 18:23:19,-111.941,-117.79,-111.927,-117.9395
2019-01-05 18:23:23,-111.935,-117.79,-111.9288,-117.935
2019-01-05 18:23:27,-111.935,-117.8,-111.9305,-117.9305
2019-01-05 18:23:31,-111.935,-117.874,-111.9323,-117.927
2019-01-05 18:23:35,-111.935,-117.902,-111.9343,-117.9419
2019-01-05 18:23:39,-111.929,-118.063,-111.9369,-117.9525
2019-01-05 18:23:43,-111.929,-118.063,-111.939,-117.963
2019-01-05 18:23:47,-111.881,-118.049,-111.9411,-117.9643
2019-01-05 18:23:51,-111.875,-118.049,-111.9439,-117.9715
2019-01-05 18:23:55,-111.947,-117.96,-111.9458,-117.9835
2019-01-05 18:23:59,-111.955,-117.96,-111.9475,-118.0074
2019-01-05 18:24:03,-111.955,-117.959,-111.9492,-118.024
2019-01-05 18:24:07,-111.954,-117.852,-111.9509,-118.0311
2019-01-05 18:24:11,-111.954,-118.262,-111.9518,-118.0454
2019-01-05 18:24:15,-111.948,-118.262,-111.9507,-118.056
2019-01-05 18:24:19,-111.948,-118.259,-111.9497,-118.062
2019-01-05 18:24:23,-111.956,-118.072,-111.9487,-118.0607
2019-01-05 18:24:27,-111.969,-118.072,-111.9476,-118.0673
2019-01-05 18:24:31,-111.969,-117.989,-111.9472,-118.0746
2019-01-05 18:24:35,-112.026,-118.121,-111.9474,-118.078
2019-01-05 18:24:39,-112.026,-118.121,-111.9478,-118.0872
2019-01-05 18:24:43,-111.952,-117.932,-111.9478,-118.0965
2019-01-05 18:24:47,-111.907,-118.087,-111.949,-118.0996
2019-01-05 18:24:51,-111.9,-118.087,-111.9501,-118.1082
2019-01-05 18:24:55,-111.9,-118.02,-111.9512,-118.0983
2019-01-05 18:24:59,-111.876,-118.038,-111.9535,-118.0884
2019-01-05 18:25:03,-111.914,-118.195,-111.9558,-118.0768
2019-01-05 18:25:07,-111.955,-118.195,-111.9582,-118.085
2019-01-05 18:25:11,-111.955,-118.116,-111.9611,-118.0932
2019-01-05 18:25:15,-111.94,-118.145,-111.9639,-118.094
2019-01-05 18:25:19,-111.926,-118.145,-111.9656,-118.0889
2019-01-05 18:25:23,-111.976,-118.023,-111.9673,-118.0844
2019-01-05 18:25:27,-111.976,-118.023,-111.968,-118.0927
2019-01-05 18:25:31,-111.976,-118.064,-111.968,-118.0932
2019-01-05 18:25:35,-112.027,-118.064,-111.97,-118.0919
2019-01-05 18:25:39,-112.027,-118.027,-111.9719,-118.0934
2019-01-05 18:25:43,-112.002,-118.236,-111.9739,-118.094
2019-01-05 18:25:47,-112.002,-118.236,-111.9758,-118.0849
2019-01-05 18:25:51,-111.907,-118.006,-111.9773,-118.0757
2019-01-05 18:25:55,-112.082,-118.019,-111.978,-118.0678
2019-01-05 18:25:59,-112.082,-118.03,-111.978,-118.0664
2019-01-05 18:26:03,-111.984,-118.097,-111.978,-118.0699
2019-01-05 18:26:07,-111.918,-118.097,-111.977,-118.0795
2019-01-05 18:26:11,-111.822,-118.062,-111.9759,-118.0992
2019-01-05 18:26:15,-111.953,-118.05,-111.9752,-118.1168
2019-01-05 18:26:19,-111.953,-118.05,-111.974,-118.1268
2019-01-05 18:26:23,-111.953,-118.012,-111.9727,-118.1246
2019-01-05 18:26:27,-111.955,-118.012,-111.9702,-118.1006
2019-01-05 18:26:31,-111.955,-117.958,-111.9677,-118.086
2019-01-05 18:26:35,-111.962,-118.117,-111.9669,-118.0876
2019-01-05 18:26:39,-112.042,-118.215,-111.9675,-118.0919
2019-01-05 18:26:43,-112.042,-118.215,-111.968,-118.0956
2019-01-05 18:26:47,-111.951,-118.417,-111.9694,-118.0909
2019-01-05 18:26:51,-111.889,-118.417,-111.9702,-118.093
2019-01-05 18:26:55,-111.869,-118.263,-111.9695,-118.0967
2019-01-05 18:26:59,-111.933,-117.984,-111.9689,-118.0982
2019-01-05 18:27:03,-111.977,-117.756,-111.9682,-118.0997
2019-01-05 18:27:07,-112.012,-117.943,-111.9674,-118.1014
2019-01-05 18:27:11,-112.012,-118.038,-111.9665,-118.104
2019-01-05 18:27:15,-111.933,-118.105,-111.9644,-118.1093
2019-01-05 18:27:19,-112.026,-118.105,-111.9623,-118.0968
2019-01-05 18:27:23,-112.026,-118.003,-111.9602,-118.0837
2019-01-05 18:27:27,-111.97,-118.137,-111.9581,-118.0705
2019-01-05 18:27:31,-111.94,-118.137,-111.9582,-118.0547
2019-01-05 18:27:35,-111.938,-118.08,-111.9585,-118.0388
2019-01-05 18:27:39,-111.938,-118.08,-111.9581,-118.0301
2019-01-05 18:27:43,-111.937,-118.046,-111.9582,-118.0352
2019-01-05 18:27:47,-111.892,-118.064,-111.9599,-118.0519
2019-01-05 18:27:51,-111.892,-118.064,-111.9602,-118.0593
2019-01-05 18:27:55,-111.913,-117.868,-111.9583,-118.0619
2019-01-05 18:27:59,-111.913,-117.952,-111.9564,-118.0562
2019-01-05 18:28:03,-111.864,-117.952,-111.9544,-118.0451
2019-01-05 18:28:07,-111.98,-118.1,-111.9524,-118.0513
2019-01-05 18:28:11,-112.011,-118.1,-111.9526,-118.0568
2019-01-05 18:28:15,-112.011,-118.087,-111.9542,-118.0624
2019-01-05 18:28:19,-111.956,-118.087,-111.9555,-118.0681
2019-01-05 18:28:23,-111.969,-118.09,-111.9568,-118.0739
